admin_dong_code,sigungu_name,admin_dong_name,category,category_label,major_category,major_category_label,major_category_weight,indicator,indicator_label,raw_or_derived_value,deprivation_percentile_0_100,within_category_weight,weighted_score,evidence_type,value_status_ko,estimate_used,estimation_method_ko,estimation_reason,confidence_level,quality_note,indicator_policy_triggered
21090590,해운대구,반여3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090620,해운대구,반송2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090640,해운대구,재송1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090650,해운대구,재송2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090660,해운대구,좌1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090670,해운대구,좌2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090680,해운대구,좌3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090690,해운대구,좌4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090700,해운대구,반여1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,7.0,6.097561,0.25,1.52439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090710,해운대구,반여4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090720,해운대구,반송1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090730,해운대구,우1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,7.0,6.097561,0.25,1.52439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090740,해운대구,우2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,7.0,6.097561,0.25,1.52439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21090750,해운대구,우3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100510,사하구,괴정1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100520,사하구,괴정2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100530,사하구,괴정3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100540,사하구,괴정4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100550,사하구,당리동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,6.0,10.243902,0.25,2.560976,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100560,사하구,하단1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100570,사하구,하단2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100580,사하구,신평1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100590,사하구,신평2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21100600,사하구,장림1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100610,사하구,장림2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100620,사하구,다대1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,7.0,6.097561,0.25,1.52439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100630,사하구,다대2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100640,사하구,구평동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21100650,사하구,감천1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,7.0,6.097561,0.25,1.52439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21100660,사하구,감천2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,0.0,95.121951,0.25,23.780488,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21110510,금정구,서1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110520,금정구,서2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21110570,금정구,부곡1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110580,금정구,부곡2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110590,금정구,부곡3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110600,금정구,부곡4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110610,금정구,장전1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110640,금정구,선두구동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21110670,금정구,청룡노포동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110680,금정구,남산동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110690,금정구,구서1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,11.0,0.487805,0.25,0.121951,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110700,금정구,구서2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110710,금정구,금성동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21110720,금정구,서3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21110730,금정구,금사회동동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,0.0,95.121951,0.25,23.780488,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21110740,금정구,장전2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120510,강서구,대저1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120520,강서구,대저2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120530,강서구,강동동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120550,강서구,가락동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120561,강서구,녹산동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120562,강서구,신호동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120580,강서구,가덕도동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120590,강서구,명지1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,9.0,1.95122,0.25,0.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21120600,강서구,명지2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,6.0,10.243902,0.25,2.560976,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130510,연제구,거제1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,5.0,16.097561,0.25,4.02439,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130520,연제구,거제2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,2.0,61.95122,0.25,15.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130530,연제구,거제3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,0.0,95.121951,0.25,23.780488,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21130540,연제구,거제4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130550,연제구,연산1동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130560,연제구,연산2동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21130570,연제구,연산3동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21130580,연제구,연산4동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,0.0,95.121951,0.25,23.780488,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21130590,연제구,연산5동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,1.0,81.463415,0.25,20.365854,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,True
21130600,연제구,연산6동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,3.0,41.95122,0.25,10.487805,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130620,연제구,연산8동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
21130630,연제구,연산9동,education_access_supply,교육시설 접근·공급,living_services_settlement,생활 인프라·주거,0.25,school_count_2025,행정동 내 초·중·고 수,4.0,26.341463,0.25,6.585366,observed_inventory,관측 시설목록,False,해당 없음,학교알리미 2025 공시가 확인된 학교 시설목록을 직접 집계했으므로 결측 대체 추정값을 사용하지 않음,medium,학교 정원과 학령인구를 직접 반영하지 않은 시설 수,False
